gene_name	n_syn	n_mis	n_non	n_spl	n_ind	wmis_cv	wnon_cv	wspl_cv	wind_cv	pmis_cv	ptrunc_cv	pallsubs_cv	pind_cv	qmis_cv	qtrunc_cv	qallsubs_cv	qind_cv	pglobal_cv	qglobal_cv
PEX10	1	1	0	0	0	1.0728808745957117	0	0	0	0.9599358573613269	0.6945791042059066	0.9209114230192207	1	0.9807974555213055	0.9790755787452324	0.9950479874714564	1	0.9967866248277046	0.9999999218089236
TASL	1	1	0	0	0	1.3974556369952507	0	0	0	0.81170430651014025	0.7614621164722849	0.9209148675044223	1	0.9515866181917966	0.9790755787452324	0.9950479874714564	1	0.9967869086172972	0.9999999218089236
NR1I2	1	1	0	0	0	0.9281473179015757	0	0	0	0.9575156890917327	0.6848104329829473	0.9209167019473317	1	0.9798001802000095	0.9790755787452324	0.9950479874714564	1	0.9967870597509689	0.9999999218089236
C1QTNF9B	1	1	0	0	0	1.1925650689823954	0	0	0	0.9000156233588359	0.7132325126337309	0.9210104356000525	1	0.9526255916471302	0.9790755787452324	0.9950479874714564	1	0.9967947772925287	0.9999999218089236
TMEM200A	2	2	0	0	0	0.9325470612021055	0	0	0	0.9440357892013956	0.6858990173162868	0.92106132242201	1	0.9731086943026722	0.9790755787452324	0.9950479874714564	1	0.9967989630535617	0.9999999218089236
SLC7A1	1	1	0	0	0	0.8423264086766501	0	0	0	0.9024498187794181	0.6895552304735677	0.9211912675567006	1	0.952874214642649	0.9790755787452324	0.9950479874714564	1	0.9968096391021609	0.9999999218089236
KCNK2	1	1	0	0	0	1.0515473482230369	0	0	0	0.9713651527665051	0.6928072709089932	0.9212518497970026	1	0.9862574349614663	0.9790755787452324	0.9950479874714564	1	0.9968146101602395	0.9999999218089236
LRRC61	1	1	0	0	0	1.4037976327976995	0	0	0	0.8092200006690826	0.7641442004034923	0.9212749838894606	1	0.9515866181917966	0.9790755787452324	0.9950479874714564	1	0.9968165073703175	0.9999999218089236
PPP2R2D	1	1	0	0	0	0.9384741420840524	0	0	0	0.9638155471237961	0.6856732083625945	0.921306095263644	1	0.9823844328757795	0.9790755787452324	0.9950479874714564	1	0.9968190578755316	0.9999999218089236
SPNS2	1	1	0	0	0	0.8519936875153739	0	0	0	0.9089045667824274	0.6889344592855067	0.9213727033062667	1	0.9548722668458556	0.9790755787452324	0.9950479874714564	1	0.9968245148592593	0.9999999218089236
RNF126	1	1	0	0	0	1.17747897114885	0	0	0	0.9071972966946753	0.7114554328425631	0.9215046139112905	1	0.9541086174347629	0.9790755787452324	0.9950479874714564	1	0.9968353076625274	0.9999999218089236
PENK	1	1	0	0	0	1.3256656574269285	0	0	0	0.8408114510368746	0.7434746538233299	0.9215502996866001	1	0.9515866181917966	0.9790755787452324	0.9950479874714564	1	0.9968390412277411	0.9999999218089236
TFDP1	1	1	0	0	0	1.0582976783392064	0	0	0	0.9677227164006135	0.694449305936399	0.9217257396991168	1	0.9844105640379714	0.9790755787452324	0.9950479874714564	1	0.996853357613011	0.9999999218089236
TNFSF11	1	1	0	0	0	1.213618705359103	0	0	0	0.8901613076839832	0.7200721436471686	0.9224162922221728	1	0.9515866181917966	0.9790755787452324	0.9950479874714564	1	0.9969093842508767	0.9999999218089236
GPRIN3	1	1	0	0	0	0.7317892193152147	0	0	0	0.8236559113155526	0.7189055153049867	0.9224555810567262	1	0.9515866181917966	0.9790755787452324	0.9950479874714564	1	0.9969125563272998	0.9999999218089236
MARS2	1	1	0	0	0	0.8382824245618498	0	0	0	0.8997299074575271	0.693057153237769	0.9226233911686734	1	0.9526064351581314	0.9790755787452324	0.9950479874714564	1	0.9969260860346901	0.9999999218089236
C6orf120	1	1	0	0	0	1.577073452156787	0	0	0	0.7462867001076525	0.8300427439624267	0.9226345053427523	1	0.9515866181917966	0.9790755787452324	0.9950479874714564	1	0.9969269810383623	0.9999999218089236
C11orf42	1	1	0	0	0	1.202701452969688	0	0	0	0.8952470187063983	0.718585250761181	0.9227365547173836	1	0.9517490586649522	0.9790755787452324	0.9950479874714564	1	0.9969351926257192	0.9999999218089236
RDH13	1	1	0	0	0	1.1677305283728887	0	0	0	0.911892593582217	0.7129249242645206	0.9231215017354142	1	0.9559276354740897	0.9790755787452324	0.9950479874714564	1	0.9969660665110733	0.9999999218089236
PDIK1L	1	1	0	0	0	1.2052501478560387	0	0	0	0.8940550932094709	0.7198790016365454	0.92313449940656	1	0.9517490586649522	0.9790755787452324	0.9950479874714564	1	0.9969671061606729	0.9999999218089236
PNMA3	1	1	0	0	0	0.9368200940743096	0	0	0	0.9628110059156283	0.6895156306477433	0.923266038226034	1	0.9819585043897002	0.9790755787452324	0.9950479874714564	1	0.9969776173084175	0.9999999218089236
GIMAP2	1	1	0	0	0	1.2669213398958372	0	0	0	0.866055526328868	0.7333574493120361	0.9233925910450976	1	0.9515866181917966	0.9790755787452324	0.9950479874714564	1	0.996987712340946	0.9999999218089236
FUT1	2	2	0	0	0	1.0610530784793881	0	0	0	0.952507624221062	0.698512697008344	0.9234264753075773	1	0.9774867414369267	0.9790755787452324	0.9950479874714564	1	0.9969904123218283	0.9999999218089236
KCNG1	2	2	0	0	0	0.8862430690593777	0	0	0	0.9033921537803773	0.6975183449019489	0.9239673371968642	1	0.9533003459572384	0.9790755787452324	0.9950479874714564	1	0.9970333412325466	0.9999999218089236
NDFIP2	1	1	0	0	0	1.1217795491550635	0	0	0	0.9346201018029419	0.7082464769733161	0.9245418016440267	1	0.9679249784651	0.9790755787452324	0.9950479874714564	1	0.9970785905064299	0.9999999218089236
CLN8	1	1	0	0	0	1.3123348101036376	0	0	0	0.8464234555896264	0.7467008469951811	0.9245729088415418	1	0.9515866181917966	0.9790755787452324	0.9950479874714564	1	0.9970810305609421	0.9999999218089236
OTOL1	1	1	0	0	0	0.9191918896302527	0	0	0	0.9519977424226576	0.6921959158825817	0.9246128764251373	1	0.9770980386009022	0.9790755787452324	0.9950479874714564	1	0.9970841640896191	0.9999999218089236
ABO	1	1	0	0	0	1.0200662037470885	0	0	0	0.9886776729674306	0.6963244114559884	0.924627162604923	1	0.9944189124327893	0.9790755787452324	0.9950479874714564	1	0.9970852837320384	0.9999999218089236
DHODH	1	1	0	0	0	1.0116048549311194	0	0	0	0.9934242081117879	0.695766762793009	0.9246918183182766	1	0.9965473785851591	0.9790755787452324	0.9950479874714564	1	0.9970903481964704	0.9999999218089236
SLC39A7	1	1	0	0	0	0.9737148010942864	0	0	0	0.9848179998624658	0.6935393270266763	0.924756449539464	1	0.9926601445093981	0.9790755787452324	0.9950479874714564	1	0.9970954062241904	0.9999999218089236
HAPLN3	1	1	0	0	0	0.9745815119708607	0	0	0	0.985325074585657	0.6936526360283306	0.9247934256574901	1	0.9928732072878652	0.9790755787452324	0.9950479874714564	1	0.9970982979371317	0.9999999218089236
ST6GAL1	1	1	0	0	0	1.0710727297314462	0	0	0	0.9608952909632952	0.7019939328758547	0.9248553545188268	1	0.9812893793982165	0.9790755787452324	0.9950479874714564	1	0.9971031377648555	0.9999999218089236
RAX2	1	1	0	0	0	1.5152295108957443	0	0	0	0.7677044046849852	0.8116099806625182	0.9250711124985915	1	0.9515866181917966	0.9790755787452324	0.9950479874714564	1	0.9971199671660548	0.9999999218089236
TBX5	1	1	0	0	0	0.9238007765831759	0	0	0	0.9548439286657868	0.6933641807369133	0.9252055922894489	1	0.9787591921992628	0.9790755787452324	0.9950479874714564	1	0.9971304313053058	0.9999999218089236
ALKBH2	1	1	0	0	0	1.3746045171822665	0	0	0	0.8207704445386421	0.7649074051980266	0.9252259996490642	1	0.9515866181917966	0.9790755787452324	0.9950479874714564	1	0.9971320175341815	0.9999999218089236
RCN3	1	1	0	0	0	1.0931635952547005	0	0	0	0.9492889272183667	0.7056105875284502	0.9252693299483282	1	0.9757849880330471	0.9790755787452324	0.9950479874714564	1	0.9971353840311586	0.9999999218089236
FLRT1	2	2	0	0	0	0.8266302303933544	0	0	0	0.8482893252011797	0.718806192311428	0.925399806219025	1	0.9515866181917966	0.9790755787452324	0.9950479874714564	1	0.997145508978344	0.9999999218089236
LAPTM4B	1	1	0	0	0	1.092888038687735	0	0	0	0.9494321675063125	0.7059428071301131	0.9254561931005674	1	0.9758024980643609	0.9790755787452324	0.9950479874714564	1	0.9971498789022488	0.9999999218089236
REELD1	1	1	0	0	0	0.9275104488544788	0	0	0	0.9571249649432954	0.694256296814728	0.9256506024675545	1	0.9797977991344793	0.9790755787452324	0.9950479874714564	1	0.9971649190824319	0.9999999218089236
LRAT	2	1	0	0	0	0.7665558036662307	0	0	0	0.8251951089951467	0.7339561171957925	0.9257237707314596	1	0.9515866181917966	0.9790755787452324	0.9950479874714564	1	0.9971705690562452	0.9999999218089236
CTU1	4	4	0	0	0	0.962903853368749	0	0	0	0.9572546015181514	0.6963727180929775	0.9263547756746087	1	0.9797977991344793	0.9790755787452324	0.9950479874714564	1	0.9972190546260595	0.9999999218089236
KRTAP9-7	2	1	0	0	0	1.1498760923907336	0	0	0	0.9096541993361628	0.7150674028302473	0.9264520265527849	1	0.9550412285387062	0.9790755787452324	0.9950479874714564	1	0.9972264890181942	0.9999999218089236
PODNL1	1	1	0	0	0	0.8088183794075126	0	0	0	0.8795534018704227	0.7062757473227703	0.9265328886502264	1	0.9515866181917966	0.9790755787452324	0.9950479874714564	1	0.9972326627887426	0.9999999218089236
SYT6	1	1	0	0	0	0.8719479937076595	0	0	0	0.9220202980448526	0.6982699235695016	0.9266176807764652	1	0.9613350696992186	0.9790755787452324	0.9950479874714564	1	0.9972391290345763	0.9999999218089236
RHOV	1	1	0	0	0	1.3254941145296997	0	0	0	0.8408832426973087	0.7550007490803337	0.9267802840339676	1	0.9515866181917966	0.9790755787452324	0.9950479874714564	1	0.9972515074497931	0.9999999218089236
ZNF556	1	1	0	0	0	0.9823597450676202	0	0	0	0.9898558604330768	0.6980823964150968	0.9268234484195282	1	0.9950190811067193	0.9790755787452324	0.9950479874714564	1	0.9972547886109736	0.9999999218089236
TIGD4	1	1	0	0	0	0.9403679729957062	0	0	0	0.9649636147476944	0.6969812703210441	0.9269569858834532	1	0.9828389218968667	0.9790755787452324	0.9950479874714564	1	0.9972649267951845	0.9999999218089236
GJB3	1	1	0	0	0	1.3103218407815587	0	0	0	0.8472767151354619	0.7519228899369332	0.9271557604000055	1	0.9515866181917966	0.9790755787452324	0.9950479874714564	1	0.9972799821569055	0.9999999218089236
TMEM127	1	1	0	0	0	1.401037396276423	0	0	0	0.8102995654747969	0.7774486726727936	0.927161749165956	1	0.9515866181917966	0.9790755787452324	0.9950479874714564	1	0.9972804350900984	0.9999999218089236
TGIF2	1	1	0	0	0	1.471471898222092	0	0	0	0.7835394540011333	0.8017201993476042	0.9274141408063414	1	0.9515866181917966	0.9790755787452324	0.9950479874714564	1	0.9972994884238858	0.9999999218089236
KLF12	1	1	0	0	0	0.9964632782219773	0	0	0	0.9979806379646949	0.7001405552986767	0.9274381332713638	1	0.9991352766056181	0.9790755787452324	0.9950479874714564	1	0.9973012960671682	0.9999999218089236
AQP7	1	1	0	0	0	1.1220797884061988	0	0	0	0.9344683351920853	0.7146103942429015	0.9277030767271789	1	0.9678333249709333	0.9790755787452324	0.9950479874714564	1	0.9973212162030207	0.9999999218089236
ASB4	1	1	0	0	0	1.038020407915404	0	0	0	0.9787377783507707	0.7043142244679932	0.9278383164827086	1	0.9899268404603722	0.9790755787452324	0.9950479874714564	1	0.9973313552183455	0.9999999218089236
CALCB	2	1	0	0	0	1.1199694362182533	0	0	0	0.9265307480466496	0.712766046105356	0.9278894212476329	1	0.9634392571665283	0.9790755787452324	0.9950479874714564	1	0.9973351814448774	0.9999999218089236
ZFP64	1	1	0	0	0	0.7875850626965543	0	0	0	0.8646108607053047	0.7144905180657954	0.9280309309228634	1	0.9515866181917966	0.9790755787452324	0.9950479874714564	1	0.997345761622603	0.9999999218089236
ATXN3L	1	1	0	0	0	1.2199058474826128	0	0	0	0.8872558633757033	0.733377279324122	0.9282418284683824	1	0.9515866181917966	0.9790755787452324	0.9950479874714564	1	0.9973614896441305	0.9999999218089236
CREBZF	2	2	0	0	0	1.0908469850856064	0	0	0	0.9303714776452758	0.7139120197368874	0.928252606382636	1	0.965645520230771	0.9790755787452324	0.9950479874714564	1	0.9973622921372708	0.9999999218089236
LDLRAD3	1	1	0	0	0	1.152953059350105	0	0	0	0.9190932557575702	0.7220671525632725	0.9289077567928159	1	0.9594719060302639	0.9790755787452324	0.9950479874714564	1	0.9974108378435818	0.9999999218089236
YTHDF1	1	1	0	0	0	0.8711218034669738	0	0	0	0.9214827275906301	0.7033874239555703	0.9289687982579612	1	0.9610834749664571	0.9790755787452324	0.9950479874714564	1	0.9974153373920184	0.9999999218089236
MRM3	1	1	0	0	0	0.9751037855927495	0	0	0	0.9856304184859737	0.7024113262541227	0.9291356584075935	1	0.9929814547170525	0.9790755787452324	0.9950479874714564	1	0.9974276166843496	0.9999999218089236
LRRC3B	1	1	0	0	0	1.5176806018286457	0	0	0	0.7668344831313565	0.8256138945160073	0.9293839577876312	1	0.9515866181917966	0.9790755787452324	0.9950479874714564	1	0.9974458336445997	0.9999999218089236
OR6Q1	1	1	0	0	0	1.328647624455242	0	0	0	0.8395652365378108	0.7625592956634171	0.9296955592551117	1	0.9515866181917966	0.9790755787452324	0.9950479874714564	1	0.9974686010249776	0.9999999218089236
UPK3B	1	1	0	0	0	1.1500002549872068	0	0	0	0.92054423546884	0.7232700268283916	0.9297329437274915	1	0.9602786343941575	0.9790755787452324	0.9950479874714564	1	0.9974713255304277	0.9999999218089236
MZT2B	1	1	0	0	0	1.4026577370419382	0	0	0	0.8096655150579968	0.7845186904806847	0.929767058454513	1	0.9515866181917966	0.9790755787452324	0.9950479874714564	1	0.9974738104316238	0.9999999218089236
TOMM40	1	1	0	0	0	1.1222737458822611	0	0	0	0.9343703157972275	0.7190317493361646	0.9298556358351193	1	0.9678333249709333	0.9790755787452324	0.9950479874714564	1	0.997480256523506	0.9999999218089236
KCNJ16	1	1	0	0	0	1.0128286407690261	0	0	0	0.9927352148371661	0.7062289906169292	0.9298743227509223	1	0.9962223566061044	0.9790755787452324	0.9950479874714564	1	0.9974816153591629	0.9999999218089236
PDLIM3	1	1	0	0	0	1.0686665054795117	0	0	0	0.9621747176141013	0.7117789892359955	0.9298927880500274	1	0.981745056806504	0.9790755787452324	0.9950479874714564	1	0.9974829577108837	0.9999999218089236
ALDH8A1	1	1	0	0	0	0.9548160214225078	0	0	0	0.9736490766331037	0.703310656638459	0.9299125983872176	1	0.9874996418939467	0.9790755787452324	0.9950479874714564	1	0.997484397433662	0.9999999218089236
HOXB1	1	1	0	0	0	1.2428548927165775	0	0	0	0.8767930038139716	0.7422195595607215	0.9300565675367429	1	0.9515866181917966	0.9790755787452324	0.9950479874714564	1	0.9974948477613963	0.9999999218089236
SYT15	1	1	0	0	0	0.9230969486540456	0	0	0	0.9544101633592004	0.7037328765951365	0.9302167650030968	1	0.9786450015606087	0.9790755787452324	0.9950479874714564	1	0.9975064498629528	0.9999999218089236
PAOX	1	1	0	0	0	0.9339145206852643	0	0	0	0.9610422331204633	0.7037247034193895	0.9302393982033269	1	0.9812893793982165	0.9790755787452324	0.9950479874714564	1	0.9975080868198851	0.9999999218089236
A1BG	1	1	0	0	0	0.9011588934621192	0	0	0	0.9407296993892774	0.7047737266516101	0.9304447209026221	1	0.971114445447515	0.9790755787452324	0.9950479874714564	1	0.9975229117258143	0.9999999218089236
GARIN5A	1	1	0	0	0	1.2939531636897248	0	0	0	0.8542727611492207	0.7552541216438157	0.9304611886905723	1	0.9515866181917966	0.9790755787452324	0.9950479874714564	1	0.9975240987859422	0.9999999218089236
OR2A25	1	1	0	0	0	1.4052899471592506	0	0	0	0.8086374140314075	0.7875167135900402	0.9306011251281394	1	0.9515866181917966	0.9790755787452324	0.9950479874714564	1	0.997534174170314	0.9999999218089236
CLDN4	2	1	0	0	0	0.7693179327135689	0	0	0	0.8275518139044139	0.7455005371342869	0.9306083900326744	1	0.9515866181917966	0.9790755787452324	0.9950479874714564	1	0.9975346966668048	0.9999999218089236
LYSMD2	1	1	0	0	0	1.4653409614914503	0	0	0	0.7858052213773851	0.8091858878587261	0.9308633502418363	1	0.9515866181917966	0.9790755787452324	0.9950479874714564	1	0.9975529976470388	0.9999999218089236
MAGEA1	1	1	0	0	0	1.3235173359356183	0	0	0	0.8417113300091918	0.7645494131497257	0.9311320043505107	1	0.9515866181917966	0.9790755787452324	0.9950479874714564	1	0.9975722060128348	0.9999999218089236
CXCR6	1	1	0	0	0	1.2968766500799933	0	0	0	0.8530156663685012	0.7578085704248069	0.931250492952264	1	0.9515866181917966	0.9790755787452324	0.9950479874714564	1	0.997580653136424	0.9999999218089236
ASRGL1	1	1	0	0	0	1.209250849678847	0	0	0	0.8921898280570555	0.7377457914459331	0.9313113533021724	1	0.9516515523511261	0.9790755787452324	0.9950479874714564	1	0.9975849860466753	0.9999999218089236
RAB40C	1	1	0	0	0	1.2421365491216902	0	0	0	0.877117159453442	0.7454849302018841	0.9316137209891587	1	0.9515866181917966	0.9790755787452324	0.9950479874714564	1	0.9976064539443957	0.9999999218089236
SLC25A19	1	1	0	0	0	1.1863312686955756	0	0	0	0.9029708550203219	0.7343396760226968	0.9318526428168086	1	0.9531658290642413	0.9790755787452324	0.9950479874714564	1	0.9976233478185782	0.9999999218089236
EHD3	1	1	0	0	0	0.934054999418865	0	0	0	0.9611278717647932	0.707261091512811	0.9319145841625527	1	0.9812893793982165	0.9790755787452324	0.9950479874714564	1	0.9976277176164073	0.9999999218089236
UBAP1	1	1	0	0	0	0.8691948952837262	0	0	0	0.9202271390813896	0.7106509359113362	0.9321917358248132	1	0.9601855384947019	0.9790755787452324	0.9950479874714564	1	0.9976472195125712	0.9999999218089236
ZNF205	1	1	0	0	0	0.84198572853504	0	0	0	0.9022211356656686	0.7146360953991069	0.9325683522017386	1	0.9528714974410961	0.9790755787452324	0.9950479874714564	1	0.9976735882259732	0.9999999218089236
EIF3F	1	1	0	0	0	1.0824575695005458	0	0	0	0.95488251934067	0.7196880998577853	0.9328957204826632	1	0.9787591921992628	0.9790755787452324	0.9950479874714564	1	0.9976963852793147	0.9999999218089236
KCND3	1	1	0	0	0	0.7874690966370544	0	0	0	0.8645283040670222	0.7281164211161567	0.9335359056641287	1	0.9515866181917966	0.9790755787452324	0.9950479874714564	1	0.9977406341195337	0.9999999218089236
C5orf15	1	1	0	0	0	1.384898183366201	0	0	0	0.8166640294353281	0.7887312382785494	0.933584317721517	1	0.9515866181917966	0.9790755787452324	0.9950479874714564	1	0.9977439624448143	0.9999999218089236
SYT12	1	1	0	0	0	1.004864417579912	0	0	0	0.9972342821638396	0.7145933150905069	0.9341848460680238	1	0.9987223086203741	0.9790755787452324	0.9950479874714564	1	0.9977850400487686	0.9999999218089236
ICAM4	1	1	0	0	0	1.144579604856754	0	0	0	0.9232185392144058	0.7319597236890355	0.9342848574690882	1	0.9618128952832671	0.9790755787452324	0.9950479874714564	1	0.9977918435669085	0.9999999218089236
CBLN2	1	1	0	0	0	1.44766157981108	0	0	0	0.7924054529123162	0.8128124250413717	0.9343991395886262	1	0.9515866181917966	0.9790755787452324	0.9950479874714564	1	0.9977996047791166	0.9999999218089236
LRRC3C	1	1	0	0	0	1.2940980044531314	0	0	0	0.8542104016572554	0.7654188933393025	0.9347986603401444	1	0.9515866181917966	0.9790755787452324	0.9950479874714564	1	0.9978266274971247	0.9999999218089236
SMTNL2	1	1	0	0	0	0.8892332391583655	0	0	0	0.933160580024819	0.7149646147461972	0.9348100914273038	1	0.9670449115963731	0.9790755787452324	0.9950479874714564	1	0.9978273981581044	0.9999999218089236
ARL6IP5	2	1	0	0	0	0.8378376223121384	0	0	0	0.8836426813562389	0.7303792915377578	0.9353468322473211	1	0.9515866181917966	0.9790755787452324	0.9950479874714564	1	0.9978634268054264	0.9999999218089236
FAM78B	1	1	0	0	0	1.3141851077974185	0	0	0	0.8456405080259572	0.7724595347811896	0.9354745589553853	1	0.9515866181917966	0.9790755787452324	0.9950479874714564	1	0.9978719550666687	0.9999999218089236
SLC25A4	1	1	0	0	0	1.2462413859055206	0	0	0	0.8752677169382618	0.7552062402303472	0.9354984078190853	1	0.9515866181917966	0.9790755787452324	0.9950479874714564	1	0.9978735455135698	0.9999999218089236
MTG2	1	1	0	0	0	1.0204878011445297	0	0	0	0.9884422200634576	0.71867003687006	0.935548195964852	1	0.9943285314106848	0.9790755787452324	0.9950479874714564	1	0.9978768638549096	0.9999999218089236
TAAR5	1	1	0	0	0	1.2984721254504044	0	0	0	0.8523310123179364	0.7685603925276371	0.9356247617147744	1	0.9515866181917966	0.9790755787452324	0.9950479874714564	1	0.9978819617324345	0.9999999218089236
EEF1A2	1	1	0	0	0	0.8764346645250537	0	0	0	0.9249314403951655	0.7180669415164672	0.9357534607218887	1	0.9626164010106096	0.9790755787452324	0.9950479874714564	1	0.9978905166134273	0.9999999218089236
SSTR1	2	2	0	0	0	0.9970186978363775	0	0	0	0.9976053774057507	0.7169053060935648	0.9359721654262276	1	0.9990425532941724	0.9790755787452324	0.9950479874714564	1	0.9979050137571686	0.9999999218089236
